date,AQI,÷ ¡øµ»º∂,PM2.5,PM10,SO2,CO,NO2,O3_8h
2017-12-16,93,¡º,72,86,51,1.2,44,48
2017-12-17,80,¡º,59,77,58,0.9,47,46
2017-12-18,89,¡º,66,80,50,0.9,48,53
2017-12-19,84,¡º,63,79,46,1,46,49
2017-12-20,107,«·∂»Œ€»æ,83,107,79,1.2,61,40
2017-12-21,77,¡º,59,75,53,0.9,49,56
2017-12-22,127,«·∂»Œ€»æ,96,108,54,1.4,61,51
2017-12-23,132,«·∂»Œ€»æ,100,118,68,1.4,65,45
2017-12-24,142,«·∂»Œ€»æ,108,120,46,1.2,52,53
2017-12-25,89,¡º,66,85,58,1,46,48
2017-12-26,48,”≈,34,42,38,0.9,33,54
2017-12-27,70,¡º,54,63,50,1.2,44,53
2017-12-28,172,÷–∂»Œ€»æ,133,150,65,2,67,44
2017-12-29,156,÷–∂»Œ€»æ,117,136,64,1.5,64,45
2017-12-30,206,÷ÿ∂»Œ€»æ,157,188,91,1.9,79,31
2017-12-31,162,÷–∂»Œ€»æ,124,139,68,1.4,62,63
2018-01-01,294,÷ÿ∂»Œ€»æ,244,266,81,2.5,92,26
2018-01-02,144,«·∂»Œ€»æ,110,139,51,1.2,50,37
2018-01-03,59,¡º,42,65,46,0.9,42,49
2018-01-04,125,«·∂»Œ€»æ,95,116,61,1.3,58,43
2018-01-05,104,«·∂»Œ€»æ,78,100,50,1.2,50,48
2018-01-06,109,«·∂»Œ€»æ,82,104,55,1.1,55,50
2018-01-07,123,«·∂»Œ€»æ,93,120,60,0.9,58,48
2018-01-08,140,«·∂»Œ€»æ,107,123,51,0.9,56,44
2018-01-09,35,”≈,20,35,30,0.6,28,63
2018-01-10,39,”≈,27,37,33,0.8,31,58
2018-01-11,73,¡º,53,62,48,1,43,61
2018-01-12,103,«·∂»Œ€»æ,77,90,75,1.2,58,52
2018-01-13,178,÷–∂»Œ€»æ,134,167,83,1.8,74,37
2018-01-14,100,¡º,75,85,51,0.7,44,57
2018-01-15,175,÷–∂»Œ€»æ,132,145,61,1.2,58,48
2018-01-16,166,÷–∂»Œ€»æ,126,143,80,1.2,78,49
2018-01-17,156,÷–∂»Œ€»æ,119,149,58,1.3,62,57
2018-01-18,122,«·∂»Œ€»æ,92,110,51,1.2,59,54
2018-01-19,93,¡º,69,98,48,1.1,52,68
2018-01-20,46,”≈,32,46,31,0.9,31,61
2018-01-21,73,¡º,53,62,46,1.1,40,54
2018-01-22,82,¡º,60,69,44,1.1,42,52
2018-01-23,98,¡º,73,88,45,1.3,43,47
2018-01-24,110,«·∂»Œ€»æ,83,97,48,1.3,47,50
2018-01-25,89,¡º,66,77,47,1,41,56
2018-01-26,60,¡º,43,54,48,0.8,38,58
2018-01-27,94,¡º,70,89,66,1,50,52
2018-01-28,54,¡º,38,56,49,0.8,36,57
2018-01-29,73,¡º,53,68,55,0.9,44,58
2018-01-30,94,¡º,70,84,62,1.1,53,57
2018-01-31,124,«·∂»Œ€»æ,94,112,59,1.4,61,60
2018-02-01,105,«·∂»Œ€»æ,79,98,67,1.1,63,63
2018-02-02,215,÷ÿ∂»Œ€»æ,165,180,61,1.7,71,83
2018-02-03,186,÷–∂»Œ€»æ,140,163,58,1.6,69,47
2018-02-04,142,«·∂»Œ€»æ,108,127,51,1.4,61,54
2018-02-05,94,¡º,70,83,50,1.1,50,58
2018-02-06,158,÷–∂»Œ€»æ,120,138,51,1.8,66,51
2018-02-07,149,«·∂»Œ€»æ,114,142,49,1.8,61,70
2018-02-08,69,¡º,50,83,40,1,38,88
2018-02-09,77,¡º,56,89,29,1.1,39,65
2018-02-10,54,¡º,35,58,21,0.9,31,76
2018-02-11,44,”≈,28,44,20,0.9,25,69
2018-02-12,78,¡º,57,75,36,1.2,44,72
2018-02-13,95,¡º,71,91,48,1.4,50,67
2018-02-14,90,¡º,67,85,45,1.4,48,73
2018-02-15,83,¡º,61,92,54,1.1,36,73
2018-02-16,75,¡º,55,79,33,0.8,21,77
2018-02-17,64,¡º,46,53,37,1,29,80
2018-02-18,72,¡º,52,64,46,1,37,89
2018-02-19,60,¡º,43,55,38,0.9,34,85
2018-02-20,59,¡º,42,57,34,1,34,81
2018-02-21,69,¡º,50,68,47,1.1,40,76
2018-02-22,58,¡º,41,57,37,1,34,85
2018-02-23,89,¡º,66,82,42,1.3,46,86
2018-02-24,89,¡º,66,80,35,1.2,47,88
2018-02-25,67,¡º,48,70,40,1,48,89
2018-02-26,57,¡º,39,58,39,0.8,45,82
2018-02-27,59,¡º,38,50,44,0.9,47,80
2018-02-28,70,¡º,46,68,43,1.1,56,63
2018-03-01,48,”≈,28,42,22,0.7,27,95
2018-03-02,110,«·∂»Œ€»æ,83,115,47,1,45,89
2018-03-03,124,«·∂»Œ€»æ,94,111,40,1,49,79
2018-03-04,60,¡º,43,50,32,0.8,37,97
2018-03-05,50,”≈,34,44,28,0.9,36,100
2018-03-06,59,¡º,42,50,29,1,39,95
2018-03-07,97,¡º,72,84,45,1.2,62,75
2018-03-08,115,«·∂»Œ€»æ,87,97,47,1.3,60,106
2018-03-09,115,«·∂»Œ€»æ,87,108,37,1.5,66,119
2018-03-10,57,¡º,36,45,31,0.7,34,108
2018-03-11,90,¡º,67,78,45,1,50,119
2018-03-12,102,«·∂»Œ€»æ,76,93,46,1.1,61,98
2018-03-13,127,«·∂»Œ€»æ,96,123,42,1.4,67,74
2018-03-14,65,¡º,39,49,36,0.9,52,67
2018-03-15,48,”≈,15,23,21,0.7,24,96
2018-03-16,49,”≈,31,43,30,0.9,38,97
2018-03-17,65,¡º,47,60,29,1,42,97
2018-03-18,60,¡º,43,49,24,1,29,97
2018-03-19,49,”≈,12,21,24,0.9,21,98
2018-03-20,55,¡º,27,45,27,0.8,44,87
2018-03-21,73,¡º,35,64,31,0.8,58,102
2018-03-22,94,¡º,70,86,27,0.8,47,118
2018-03-23,125,«·∂»Œ€»æ,95,114,29,1.1,56,100
2018-03-24,139,«·∂»Œ€»æ,106,133,27,1.2,59,116
2018-03-25,83,¡º,61,88,28,0.8,45,120
2018-03-26,163,÷–∂»Œ€»æ,79,276,25,0.9,42,190
2018-03-27,285,÷ÿ∂»Œ€»æ,100,409,22,0.9,38,180
2018-03-28,91,¡º,26,132,11,0.6,26,102
2018-03-29,57,¡º,37,55,18,0.9,38,108
2018-03-30,206,÷ÿ∂»Œ€»æ,156,169,23,1.1,57,134
2018-03-31,144,«·∂»Œ€»æ,110,132,22,1,55,105
2018-04-01,80,¡º,59,94,23,0.8,43,131
2018-04-02,80,¡º,45,110,16,0.7,27,104
2018-04-03,53,¡º,27,47,9,0.7,23,103
2018-04-04,87,¡º,64,74,16,1,31,102
2018-04-05,270,÷ÿ∂»Œ€»æ,220,239,30,1.5,68,103
2018-04-06,77,¡º,56,81,18,0.8,32,104
2018-04-07,99,¡º,74,96,18,0.9,35,112
2018-04-08,85,¡º,63,74,18,0.9,35,94
2018-04-09,211,÷ÿ∂»Œ€»æ,161,174,23,1.2,59,131
2018-04-10,128,«·∂»Œ€»æ,97,120,21,1,51,75
2018-04-11,46,”≈,28,39,13,0.6,21,92
2018-04-12,40,”≈,27,31,15,0.7,32,77
2018-04-13,49,”≈,34,46,15,0.7,39,96
2018-04-14,40,”≈,28,38,11,0.7,30,77
2018-04-15,53,¡º,25,38,15,0.7,33,103
2018-04-16,63,¡º,31,67,16,0.7,38,115
2018-04-17,0,Œﬁ,0,0,13,0.7,32,139
2018-04-18,0,Œﬁ,0,0,25,1,47,174
2018-04-19,119,«·∂»Œ€»æ,90,130,14,1,52,157
2018-04-20,102,«·∂»Œ€»æ,69,154,18,1,55,124
2018-04-21,50,”≈,34,40,24,0.7,23,100
2018-04-22,63,¡º,24,45,10,0.7,39,115
2018-04-23,63,¡º,30,61,12,0.8,50,106
2018-04-24,85,¡º,56,90,15,0.9,62,141
2018-04-25,98,¡º,47,96,12,0.8,52,157
2018-04-26,64,¡º,25,78,9,0.6,23,115
2018-04-27,76,¡º,34,82,8,0.6,35,131
2018-04-28,111,«·∂»Œ€»æ,60,114,12,0.8,51,172
2018-04-29,90,¡º,57,130,14,0.9,36,147
2018-04-30,63,¡º,18,38,9,0.6,34,115
2018-05-01,57,¡º,21,51,6,0.6,31,108
2018-05-02,55,¡º,23,49,6,0.6,31,106
2018-05-03,62,¡º,30,69,5,0.6,31,114
2018-05-04,54,¡º,33,58,6,0.6,34,97
2018-05-05,75,¡º,27,80,6,0.6,27,129
2018-05-06,59,¡º,20,68,6,0.6,36,110
2018-05-07,54,¡º,21,52,6,0.7,43,102
2018-05-08,54,¡º,22,50,7,0.6,35,104
2018-05-09,95,¡º,32,77,16,0.8,76,135
2018-05-10,87,¡º,28,85,9,0.6,34,144
2018-05-11,80,¡º,38,75,9,0.6,39,135
2018-05-12,90,¡º,47,70,9,0.7,24,148
2018-05-13,95,¡º,52,85,11,0.7,34,154
2018-05-14,111,«·∂»Œ€»æ,53,149,19,1.1,29,172
2018-05-15,118,«·∂»Œ€»æ,77,156,11,0.9,36,179
2018-05-16,54,¡º,20,58,7,0.6,22,104
2018-05-17,56,¡º,15,61,6,0.7,33,105
2018-05-18,69,¡º,20,41,6,0.7,29,122
2018-05-19,91,¡º,21,45,7,0.6,32,149
2018-05-20,80,¡º,26,101,8,0.7,34,135
2018-05-21,90,¡º,28,62,7,0.6,32,147
2018-05-22,69,¡º,25,88,6,0.6,25,118
2018-05-23,56,¡º,24,62,5,0.5,23,91
2018-05-24,69,¡º,33,88,7,0.5,32,104
2018-05-25,48,”≈,21,38,8,0.6,31,95
2018-05-26,84,¡º,28,62,12,1,49,140
2018-05-27,44,”≈,22,28,8,0.6,35,47
2018-05-28,64,¡º,22,32,8,0.6,33,116
2018-05-29,64,¡º,18,33,7,0.5,33,116
2018-05-30,107,«·∂»Œ€»æ,20,41,7,0.7,44,167
2018-05-31,99,¡º,44,66,7,0.8,47,158
2018-06-01,110,«·∂»Œ€»æ,43,107,9,0.7,47,170
2018-06-02,150,«·∂»Œ€»æ,37,89,10,0.7,26,214
2018-06-03,157,÷–∂»Œ€»æ,38,98,14,0.7,24,222
2018-06-04,78,¡º,38,88,7,0.6,24,133
2018-06-05,97,¡º,33,59,7,0.6,27,156
2018-06-06,65,¡º,18,38,7,0.5,29,118
2018-06-07,92,¡º,14,27,6,0.6,27,150
2018-06-08,49,”≈,11,26,6,0.5,24,97
2018-06-09,43,”≈,9,32,7,0.6,31,86
2018-06-10,53,¡º,15,38,7,0.6,35,103
2018-06-11,85,¡º,21,32,6,0.6,36,142
2018-06-12,80,¡º,16,35,7,0.6,36,136
2018-06-13,79,¡º,15,39,7,0.6,37,134
2018-06-14,70,¡º,14,30,5,0.6,27,124
2018-06-15,49,”≈,9,18,5,0.7,25,98
2018-06-16,57,¡º,14,36,6,0.6,27,108
2018-06-17,68,¡º,14,30,6,0.6,26,121
2018-06-18,59,¡º,35,73,5,0.9,26,102
2018-06-19,45,”≈,10,16,4,0.6,29,90
2018-06-20,37,”≈,7,18,4,0.5,25,74
2018-06-21,45,”≈,8,24,5,0.5,28,89
2018-06-22,62,¡º,16,47,6,0.6,49,114
2018-06-23,63,¡º,10,30,6,0.5,28,115
2018-06-24,49,”≈,7,29,6,0.5,39,98
2018-06-25,72,¡º,21,37,5,0.6,36,126
2018-06-26,74,¡º,21,44,5,0.6,29,128
2018-06-27,51,¡º,9,15,5,0.6,29,101
2018-06-28,40,”≈,8,28,6,0.6,28,80
2018-06-29,61,¡º,16,37,7,0.6,44,113
2018-06-30,130,«·∂»Œ€»æ,24,49,8,0.9,39,192
2018-07-01,138,«·∂»Œ€»æ,23,52,8,0.9,32,201
2018-07-02,94,¡º,23,56,8,0.9,46,152
2018-07-03,54,¡º,13,36,7,0.6,40,104
2018-07-04,34,”≈,8,24,7,0.5,27,51
2018-07-05,31,”≈,6,27,6,0.5,22,62
2018-07-06,35,”≈,8,25,6,0.5,24,70
2018-07-07,42,”≈,8,27,6,0.6,26,84
2018-07-08,30,”≈,9,20,4,0.5,24,39
2018-07-09,35,”≈,14,26,5,0.6,28,60
2018-07-10,64,¡º,27,55,11,0.6,43,116
2018-07-11,69,¡º,20,49,6,0.7,37,122
2018-07-12,49,”≈,12,25,4,0.6,20,97
2018-07-13,53,¡º,28,52,4,0.6,17,93
2018-07-14,52,¡º,20,40,4,0.6,25,102
2018-07-15,64,¡º,19,34,4,0.6,20,116
2018-07-16,52,¡º,26,64,9,0.7,53,58
2018-07-17,51,¡º,30,63,9,0.6,38,64
2018-07-18,39,”≈,20,37,5,0.5,21,75
2018-07-19,52,¡º,22,48,4,0.7,23,102
2018-07-20,49,”≈,32,50,6,0.7,30,72
2018-07-21,52,¡º,30,66,6,0.6,28,92
2018-07-22,73,¡º,42,69,6,0.6,20,127
2018-07-23,70,¡º,39,71,6,0.6,27,124
2018-07-24,71,¡º,30,61,7,0.6,33,125
2018-07-25,31,”≈,14,27,6,0.6,20,46
2018-07-26,37,”≈,10,24,6,0.7,20,73
2018-07-27,49,”≈,14,35,7,0.9,38,98
2018-07-28,95,¡º,21,60,8,0.9,39,153
2018-07-29,91,¡º,24,72,7,0.9,42,149
2018-07-30,78,¡º,23,56,6,0.7,35,133
2018-07-31,50,”≈,16,33,5,0.7,24,99
2018-08-01,43,”≈,11,29,6,0.6,20,86
2018-08-02,67,¡º,18,49,8,0.6,32,120
2018-08-03,99,¡º,20,56,8,0.6,34,158
2018-08-04,25,”≈,9,20,7,0.5,20,48
2018-08-05,32,”≈,11,28,6,0.6,21,63
2018-08-06,51,¡º,17,50,8,0.7,34,69
2018-08-07,44,”≈,15,43,8,0.6,32,73
2018-08-08,45,”≈,16,47,8,0.6,36,70
2018-08-09,47,”≈,16,46,8,0.6,35,93
2018-08-10,36,”≈,9,24,6,0.5,22,72
2018-08-11,35,”≈,11,33,8,0.6,28,52
2018-08-12,36,”≈,11,36,8,0.6,27,70
2018-08-13,43,”≈,15,43,7,0.7,33,53
2018-08-14,31,”≈,12,28,7,0.6,24,61
2018-08-15,39,”≈,11,35,6,0.5,19,78
2018-08-16,33,”≈,8,34,7,0.5,22,62
2018-08-17,39,”≈,10,39,7,0.5,26,69
2018-08-18,44,”≈,14,35,7,0.5,30,87
2018-08-19,58,¡º,18,43,6,0.6,27,109
2018-08-20,65,¡º,20,48,8,0.6,30,118
2018-08-21,47,”≈,13,31,7,0.5,22,93
2018-08-22,39,”≈,11,28,6,0.5,23,77
2018-08-23,57,¡º,22,62,9,0.7,34,70
2018-08-24,27,”≈,11,26,6,0.5,20,46
2018-08-25,31,”≈,8,13,6,0.5,18,61
2018-08-26,28,”≈,10,22,6,0.5,21,37
2018-08-27,30,”≈,9,20,6,0.5,22,48
2018-08-28,37,”≈,12,32,8,0.7,28,61
2018-08-29,40,”≈,13,21,7,0.6,32,42
2018-08-30,18,”≈,8,17,6,0.5,14,35
2018-08-31,32,”≈,10,33,7,0.6,20,52
2018-09-01,51,¡º,18,51,9,0.6,29,60
2018-09-02,32,”≈,10,31,8,0.5,17,44
2018-09-03,41,”≈,9,20,7,0.5,15,82
2018-09-04,28,”≈,9,18,7,0.6,22,55
2018-09-05,26,”≈,5,12,6,0.5,13,52
2018-09-06,20,”≈,6,18,6,0.5,16,34
2018-09-07,29,”≈,6,20,6,0.5,21,58
2018-09-08,25,”≈,6,20,6,0.5,18,50
2018-09-09,43,”≈,13,40,7,0.5,26,58
2018-09-10,45,”≈,16,51,8,0.6,34,66
2018-09-11,60,¡º,16,41,8,0.5,22,111
2018-09-12,37,”≈,13,29,6,0.5,19,73
2018-09-13,34,”≈,16,28,6,0.6,25,68
2018-09-14,48,”≈,25,48,7,0.7,31,73
2018-09-15,32,”≈,11,24,7,0.5,18,64
2018-09-16,36,”≈,9,30,6,0.5,24,72
2018-09-17,34,”≈,9,29,6,0.5,28,61
2018-09-18,44,”≈,14,45,7,0.5,33,77
2018-09-19,70,¡º,28,82,10,0.9,45,65
2018-09-20,57,¡º,18,62,8,0.6,38,72
2018-09-21,43,”≈,20,39,7,0.6,34,56
2018-09-22,26,”≈,8,25,6,0.5,19,30
2018-09-23,30,”≈,10,25,6,0.5,24,45
2018-09-24,24,”≈,13,22,6,0.5,21,48
2018-09-25,44,”≈,16,35,8,0.7,32,59
2018-09-26,61,¡º,31,78,10,0.9,54,59
2018-09-27,70,¡º,33,95,12,1,56,72
2018-09-28,56,¡º,20,61,10,0.6,38,67
2018-09-29,40,”≈,15,33,8,0.6,32,55
2018-09-30,40,”≈,17,30,8,0.6,32,34
2018-10-01,32,”≈,9,32,8,0.5,22,63
2018-10-02,40,”≈,16,40,8,0.6,31,72
2018-10-03,60,¡º,29,69,9,0.9,42,61
2018-10-04,57,¡º,26,64,10,0.7,44,86
2018-10-05,57,¡º,27,60,11,0.7,44,108
2018-10-06,47,”≈,19,47,9,0.6,31,60
2018-10-07,42,”≈,9,42,7,0.5,23,57
2018-10-08,30,”≈,12,30,6,0.5,23,40
2018-10-09,37,”≈,14,37,7,0.6,26,41
2018-10-10,38,”≈,15,38,7,0.5,28,37
2018-10-11,35,”≈,13,31,8,0.5,28,50
2018-10-12,45,”≈,17,45,9,0.5,34,65
2018-10-13,55,¡º,31,59,12,0.6,33,95
2018-10-14,41,”≈,24,42,9,0.5,26,76
2018-10-15,32,”≈,11,30,8,0.5,25,48
2018-10-16,37,”≈,16,33,9,0.5,29,36
2018-10-17,49,”≈,19,48,13,0.6,39,43
2018-10-18,58,¡º,25,61,13,0.7,46,61
2018-10-19,62,¡º,33,73,15,0.7,47,59
2018-10-20,75,¡º,50,99,18,1,60,67
2018-10-21,85,¡º,63,108,22,1.2,62,107
2018-10-22,73,¡º,53,91,19,1,41,99
2018-10-23,51,¡º,24,52,11,0.6,32,63
2018-10-24,51,¡º,23,52,15,0.7,37,47
2018-10-25,58,¡º,29,66,14,0.7,41,52
2018-10-26,38,”≈,16,38,10,0.5,22,61
2018-10-27,22,”≈,9,15,9,0.5,17,41
2018-10-28,24,”≈,10,18,9,0.6,19,37
2018-10-29,27,”≈,13,21,9,0.6,21,31
2018-10-30,34,”≈,18,29,13,0.6,27,35
2018-10-31,39,”≈,20,35,16,0.6,31,38
2018-11-01,58,¡º,36,62,22,1,46,45
2018-11-02,60,¡º,43,69,22,0.9,44,61
2018-11-03,87,¡º,64,81,17,1,34,74
2018-11-04,23,”≈,9,23,11,0.5,18,45
2018-11-05,47,”≈,19,42,20,0.9,37,37
2018-11-06,51,¡º,29,51,18,0.9,37,42
2018-11-07,63,¡º,44,76,21,0.9,47,49
2018-11-08,64,¡º,44,77,25,1,51,42
2018-11-09,32,”≈,20,27,9,0.6,25,21
2018-11-10,43,”≈,30,43,13,0.7,26,50
2018-11-11,63,¡º,45,73,19,1,42,33
2018-11-12,54,¡º,37,57,19,0.9,39,35
2018-11-13,63,¡º,45,66,20,1,48,45
2018-11-14,49,”≈,26,46,20,0.7,39,43
2018-11-15,35,”≈,21,35,15,0.5,26,44
2018-11-16,31,”≈,14,31,13,0.6,22,53
2018-11-17,48,”≈,27,48,16,0.6,33,46
2018-11-18,70,¡º,51,90,26,1,52,33
2018-11-19,54,¡º,31,57,20,0.7,40,48
2018-11-20,58,¡º,35,65,22,0.9,40,46
2018-11-21,52,¡º,25,53,19,0.7,30,45
2018-11-22,38,”≈,22,38,19,0.6,27,49
2018-11-23,55,¡º,32,59,26,0.7,34,47
2018-11-24,90,¡º,67,89,32,1,47,29
2018-11-25,97,¡º,72,97,31,1,44,34
2018-11-26,111,«·∂»Œ€»æ,54,171,18,0.9,29,72
2018-11-27,67,¡º,11,84,9,0.5,12,58
2018-11-28,31,”≈,19,31,15,0.5,23,52
2018-11-29,44,”≈,29,44,24,0.9,33,48
2018-11-30,54,¡º,32,57,25,0.7,33,38
2018-12-01,51,¡º,28,52,22,0.7,29,45
2018-12-02,62,¡º,41,74,18,0.7,28,61
2018-12-03,61,¡º,24,71,15,0.6,19,46
2018-12-04,27,”≈,15,27,16,0.6,19,47
2018-12-05,39,”≈,25,39,22,0.7,28,46
2018-12-06,42,”≈,27,42,24,0.7,27,47
2018-12-07,34,”≈,18,34,16,0.7,21,57
2018-12-08,36,”≈,19,36,18,0.7,23,54
2018-12-09,49,”≈,34,46,30,0.9,34,64
2018-12-10,92,¡º,68,91,37,1.4,48,42
2018-12-11,165,÷–∂»Œ€»æ,125,146,55,1.9,67,27
2018-12-12,310,—œ÷ÿŒ€»æ,260,206,31,1.7,54,41
2018-12-13,237,÷ÿ∂»Œ€»æ,187,198,30,1.2,41,41
2018-12-14,77,¡º,56,77,36,0.9,41,42
2018-12-15,77,¡º,56,96,33,1,44,43
2018-12-16,79,¡º,58,85,37,0.9,45,42
2018-12-17,53,¡º,37,56,31,0.7,38,44
2018-12-18,39,”≈,25,38,27,0.6,31,52
2018-12-19,57,¡º,40,58,37,1,42,45
2018-12-20,100,¡º,75,101,40,1.2,53,36
2018-12-21,123,«·∂»Œ€»æ,93,113,30,1.2,51,31
2018-12-22,53,¡º,37,55,24,0.7,35,63
2018-12-23,36,”≈,21,36,20,0.7,26,56
2018-12-24,55,¡º,39,59,33,1,39,38
2018-12-25,54,¡º,25,57,20,0.7,25,55
2018-12-26,29,”≈,18,29,15,0.9,20,53
2018-12-27,33,”≈,20,33,21,0.7,22,45
2018-12-28,54,¡º,38,36,28,0.7,28,47
2018-12-29,48,”≈,33,48,33,0.9,33,46
2018-12-30,92,¡º,68,79,44,1.2,45,42
2018-12-31,104,«·∂»Œ€»æ,78,87,43,1.2,46,44
